,0,1,2,3,4,5,6,7,8,9,10,11,12
35,Delhi (SFD),16,-6,5,-2,95,23,0,0,-7,0,78   ,11/01/2011
33,Delhi (SFD),23,0,9,-1,90,30,0,0,-29,0,78   ,11/02/2011
34,Delhi (SFD),26,-2,13,1,75,24,0,-,-,-,78   ,11/03/2011
35,Delhi (SFD),32,-4,20,0,55,22,0,4,-13,3,78   ,11/04/2011
32,Delhi (SFD),42,2,28,5,37,-1,0,17,-8,4,78   ,11/05/2011
34,Delhi (SFD),34,-7,27,-1,55,-2,0,10,0,7,78   ,11/06/2011
34,Delhi (SFD),33,-3,27,0,80,8,3,106,-8,17,78   ,11/07/2011
33,Delhi (SFD),33,-1,27,1,98,21,5,139,-200,20,78   ,11/08/2011
31,Delhi (SFD),34,0,27,2,85,13,TR,468,-32,53,78   ,11/09/2011
33,Delhi (SFD),34,1,22,3,80,22,0,0,-15,57,78   ,11/10/2011
33,Delhi (SFD),23,-1,10,1,60,0,0,1,-26,55,78   ,11/12/2011
35,Delhi (SFD),19,-3,4,-3,95,22,0,0,-8,0,78   ,12/01/2011
35,Delhi (SFD),25,2,12,2,-,-,0,0,-30,0,78   ,12/02/2011
35,Delhi (SFD),27,-3,13,-2,75,27,0,4,-3,3,78   ,12/03/2011
34,Delhi (SFD),35,-1,22,3,65,21,TR,4,-13,3,78   ,12/04/2011
32,Delhi (SFD),42,2,30,4,37,7,0,17,-9,4,78   ,12/05/2011
33,Delhi (SFD),40,-1,29,1,60,3,0,10,-1,7,78   ,12/06/2011
35,Delhi (SFD),36,0,28,-1,80,8,0,106,-14,17,78   ,12/07/2011
34,Delhi (SFD),33,-1,26,-1,98,21,70,208,-137,27,78   ,12/08/2011
32,Delhi (SFD),35,1,27,2,90,18,0,468,-37,53,78   ,12/09/2011
32,Delhi (SFD),34,1,23,4,75,8,0,0,-16,57,78   ,12/10/2011
32,Delhi (SFD),29,0,18,6,80,32,0,0,-22,57,78   ,12/11/2011
33,Delhi (SFD),23,-1,10,2,-,-,0,1,-27,55,78   ,12/12/2011
34,Delhi (SFD),21,-1,5,-2,95,23,0,0,-8,0,78   ,13/01/2011
34,Delhi (SFD),27,4,14,4,95,35,0,0,-31,0,78   ,13/02/2011
35,Delhi (SFD),29,-1,13,-2,80,32,0,4,-4,3,78   ,13/03/2011
33,Delhi (SFD),33,-3,20,1,70,26,0,4,-13,3,78   ,13/04/2011
32,Delhi (SFD),43,3,29,6,43,5,0,17,-9,4,78   ,13/05/2011
33,Delhi (SFD),37,-4,27,-1,65,8,1,11,-3,7,78   ,13/06/2011
33,Delhi (SFD),35,-1,28,1,80,8,0,106,-20,17,78   ,13/07/2011
31,Delhi (SFD),30,-4,25,-1,85,8,10,218,-134,28,78   ,13/08/2011
34,Delhi (SFD),34,0,27,2,85,15,0,468,-43,53,78   ,13/09/2011
32,Delhi (SFD),34,0,21,2,65,11,0,0,-16,57,78   ,13/10/2011
33,Delhi (SFD),30,1,15,3,80,32,0,0,-22,55,78   ,13/11/2011
32,Delhi (SFD),25,-1,-,,80,2,0,1,-27,55,78   ,13/12/2011
34,Delhi (SFD),25,3,9,2,95,23,0,0,-9,0,78   ,14/01/2011
35,Delhi (SFD),29,6,16,6,75,15,0,0,-31,0,78   ,14/02/2011
35,Delhi (SFD),30,0,14,-1,70,22,0,4,-5,3,78   ,14/03/2011
35,Delhi (SFD),34,-2,21,2,65,21,0,4,-14,3,78   ,14/04/2011
32,Delhi (SFD),40,0,28,5,40,2,0,17,-10,4,78   ,14/05/2011
34,Delhi (SFD),39,-2,30,2,53,-4,0,11,2,7,78   ,14/06/2011
33,Delhi (SFD),36,0,29,2,90,18,0,105,-26,17,78   ,14/07/2011
33,Delhi (SFD),36,2,26,0,75,-2,0,218,-139,28,78   ,14/08/2011
34,Delhi (SFD),36,2,28,5,90,13,0,468,-49,53,78   ,14/09/2011
31,Delhi (SFD),35,2,22,3,70,16,0,0,-17,57,78   ,14/10/2011
33,Delhi (SFD),30,2,14,2,73,25,0,0,-22,55,78   ,14/11/2011
32,Delhi (SFD),23,-1,6,-2,75,13,0,1,-27,55,78   ,14/12/2011
34,Delhi (SFD),24,2,10,3,95,23,0,0,-10,0,78   ,15/01/2011
34,Delhi (SFD),22,-2,15,5,90,32,0,0,-32,0,78   ,15/02/2011
35,Delhi (SFD),31,1,16,1,90,42,0,4,-5,3,78   ,15/03/2011
35,Delhi (SFD),36,0,22,3,57,13,0,4,-14,3,78   ,15/04/2011
32,Delhi (SFD),41,1,28,2,37,-1,0,17,-10,4,78   ,15/05/2011
34,Delhi (SFD),42,1,24,-4,70,20,39,49,33,11,78   ,15/06/2011
35,Delhi (SFD),36,1,27,0,85,12,0,105,-32,17,78   ,15/07/2011
33,Delhi (SFD),33,-1,25,-1,95,18,0,218,364,28,78   ,15/08/2011
31,Delhi (SFD),36,2,26,1,90,20,TR,468,-54,53,78   ,15/09/2011
33,Delhi (SFD),35,2,21,3,70,3,0,0,-18,57,78   ,15/10/2011
31,Delhi (SFD),30,1,14,2,80,32,0,0,-22,55,78   ,15/11/2011
34,Delhi (SFD),22,-2,6,-2,90,28,0,1,-27,55,78   ,15/12/2011
34,Delhi (SFD),21,-1,9,2,85,13,0,0,-11,0,78   ,16/01/2011
35,Delhi (SFD),18,-,-,-,-,-,-,-,-,-,78   ,16/02/2011
34,Delhi (SFD),33,3,16,1,90,42,0,4,-5,3,78   ,16/03/2011
34,Delhi (SFD),35,-1,21,1,57,14,0,4,-14,3,78   ,16/04/2011
33,Delhi (SFD),43,3,28,4,43,5,0,17,-11,4,78   ,16/05/2011
32,Delhi (SFD),34,6,27,-1,70,20,TR,50,31,11,78   ,16/06/2011
35,Delhi (SFD),33,-2,26,-1,85,12,0,106,-38,17,78   ,16/07/2011
32,Delhi (SFD),28,-6,26,0,98,21,5,223,-145,29,78   ,16/08/2011
28,Delhi (SFD),34,0,26,1,98,28,36,505,-24,57,78   ,16/09/2011
30,Delhi (SFD),-,-,16,-,70,-,0,0,-22,55,78   ,16/11/2011
34,Delhi (SFD),18,-3,7,0,80,8,0,0,-12,0.0,78   ,17/01/2011
35,Delhi (SFD),23,-1,10,0,98,40,0,0,-33,0.0,78   ,17/02/2011
34,Delhi (SFD),32,1,18,3,80,34,0,4,-5,3,78   ,17/03/2011
35,Delhi (SFD),36,-1,23,3,90,57,1,5,-13,3,78   ,17/04/2011
34,Delhi (SFD),41,1,29,5,37,-1,0,17,-11,4,78   ,17/05/2011
33,Delhi (SFD),37,4,27,-1,75,25,0,50,29,11,78   ,17/06/2011
35,Delhi (SFD),35,0,26,-1,80,7,12,118,-32,18,78   ,17/07/2011
32,Delhi (SFD),28,-4,25,-1,98,21,17,240,-133,30,78   ,17/08/2011
34,Delhi (SFD),33,-1,25,0,85,15,7,511,-23,57,78   ,17/09/2011
32,Delhi (SFD),29,1,15,4,80,31,0,0,-23,55,78   ,17/11/2011
