,0,1,2,3,4,5,6,7,8,9,10,11,12
9,Ahmednagar,34,4,14,-2,90,30,0,19,-71,16,62   ,10/11/2011
8,Ahmednagar,33,4,11,-2,80,22,0,19,-94,16,62   ,10/12/2011
9,Ahmednagar,29,0,3,-9,85,31,0,-,-,-,62   ,11/01/2011
9,Ahmednagar,34,2,11,-3,75,30,0,0,-2,0,62   ,11/02/2011
8,Ahmednagar,35,0,11,-6,50,14,0,0,-1,1,62   ,11/03/2011
9,Ahmednagar,-,-,20,-1,57,24,0,0,-6,1,62   ,11/04/2011
9,Ahmednagar,39,0,21,-2,37,5,0,10,-8,2,62   ,11/05/2011
9,Ahmednagar,28,-6,22,-1,80,11,0,0,-37,2,62   ,11/06/2011
8,Ahmednagar,31,1,22,0,80,2,0,13,-124,3,62   ,11/07/2011
9,Ahmednagar,31,2,21,0,75,5,0,26,-213,4,62   ,11/08/2011
9,Ahmednagar,30,0,20,0,95,13,0,106,-234,12,62   ,11/09/2011
9,Ahmednagar,35,4,-,,-,-,-,-,-,-,62   ,11/10/2011
8,Ahmednagar,35,6,11,-2,75,17,0,19,-95,16,62   ,11/12/2011
9,Ahmednagar,31,2,3,-9,60,6,0,0,-1,0,62   ,12/01/2011
9,Ahmednagar,33,1,11,-3,75,30,0,0,-2,0,62   ,12/02/2011
9,Ahmednagar,36,1,-,,-,-,-,-,-,-,62   ,12/03/2011
8,Ahmednagar,38,0,20,-1,70,37,10,10,4,2,62   ,12/04/2011
9,Ahmednagar,40,1,18,-5,42,0,0,0,-9,2,62   ,12/05/2011
8,Ahmednagar,31,-3,-,,-,-,-,-,-,-,62   ,12/06/2011
9,Ahmednagar,30,0,20,-2,65,-13,0,13,-126,3,62   ,12/07/2011
9,Ahmednagar,32,3,22,1,80,0,0,26,-216,4,62   ,12/08/2011
9,Ahmednagar,29,-1,20,0,90,8,0,106,-245,12,62   ,12/09/2011
8,Ahmednagar,34,4,14,-1,75,12,0,19,-73,16,62   ,12/11/2011
8,Ahmednagar,33,4,13,1,30,-27,0,19,-15,16,62   ,12/12/2011
8,Ahmednagar,33,4,5,-7,95,41,0,-,-,-,62   ,13/01/2011
8,Ahmednagar,33,1,-,,-,-,-,-,-,-,62   ,13/02/2011
9,Ahmednagar,36,1,13,-5,60,25,0,0,-1,1,62   ,13/03/2011
7,Ahmednagar,38,0,20,-1,75,42,0,10,4,2,62   ,13/04/2011
8,Ahmednagar,41,2,19,-4,63,21,0,10,-9,2,62   ,13/05/2011
8,Ahmednagar,34,0,21,-2,75,6,0,0,-41,2,62   ,13/06/2011
8,Ahmednagar,30,0,22,0,85,7,-,-,-,-,62   ,13/07/2011
9,Ahmednagar,30,1,22,1,96,10,0,26,-219,4,62   ,13/08/2011
9,Ahmednagar,29,-1,-,,-,-,-,-,-,-,62   ,13/09/2011
