,0,1,2,3,4,5,6,7,8,9,10,11,12
27,Brahmapuri,33,3,-,,-,-,-,-,-,-,139  ,15/07/2011
25,Brahmapuri,30,0,25,1,83,-6,3,578,-,66,139  ,15/08/2011
26,Brahmapuri,35,4,-,,-,-,-,-,-,-,139  ,15/09/2011
26,Brahmapuri,36,4,23,2,80,0,0,-,-,-,139  ,15/10/2011
23,Brahmapuri,-,-,19,-,65,-8,0,1,-,110,139  ,15/11/2011
26,Brahmapuri,31,3,13,-1,50,-24,0,-,-,-,139  ,15/12/2011
26,Brahmapuri,-,-,14,-,75,2,0,0,-10,0,139  ,16/01/2011
27,Brahmapuri,34,2,17,2,70,7,0,-,-,-,139  ,16/02/2011
26,Brahmapuri,41,2,26,2,85,37,0,2,-,4,139  ,16/04/2011
27,Brahmapuri,45,3,29,3,53,-7,0,-,-,-,139  ,16/05/2011
26,Brahmapuri,-,-,-,-,-,-,2,-,-,-,139  ,16/06/2011
27,Brahmapuri,31,1,25,1,85,-2,54,-,-,-,139  ,16/07/2011
24,Brahmapuri,33,3,26,2,85,-4,0,-,-,-,139  ,16/08/2011
24,Brahmapuri,33,3,14,3,40,33,0,1,-,110,139  ,16/11/2011
26,Brahmapuri,29,0,11,-3,65,-8,0,-,-,-,139  ,17/01/2011
27,Brahmapuri,-,-,19,-,85,22,0,-,-,-,139  ,17/02/2011
26,Brahmapuri,37,1,16,-5,33,0,0,-,-,-,139  ,17/03/2011
27,Brahmapuri,39,-1,26,2,85,37,0,2,-,4,139  ,17/04/2011
26,Brahmapuri,45,3,29,3,53,7,0,-,-,-,139  ,17/05/2011
25,Brahmapuri,-,-,27,-,60,-6,0,-,-,-,139  ,17/06/2011
27,Brahmapuri,32,2,25,1,80,-7,10,-,-,-,139  ,17/07/2011
24,Brahmapuri,33,3,25,1,85,-4,0,-,-,-,139  ,17/08/2011
26,Brahmapuri,33,2,25,1,80,-6,0,-,-,-,139  ,17/09/2011
26,Brahmapuri,33,3,11,-5,26,-,0,-,-,-,139  ,17/11/2011
25,Brahmapuri,31,3,13,0,48,-26,0,1,-,110.0,139  ,17/12/2011
26,Brahmapuri,28,-1,10,-4,65,-8,0,-,-,-,139  ,18/01/2011
27,Brahmapuri,33,1,19,4,85,22,0,-,-,-,139  ,18/02/2011
