,0,1,2,3,4,5,6,7,8,9,10,11,12
16,Sangli,32,2,22,5,57,5,0,-,-,-,67   ,16/11/2011
17,Sangli,32,1,12,-2,80,19,-,-,-,-,67   ,17/01/2011
18,Sangli,32,-1,15,-1,90,34,0,0,-3,0.0,67   ,17/02/2011
17,Sangli,39,3,18,-1,38,16,0,0,0,3,67   ,17/03/2011
18,Sangli,38,0,24,2,75,11,1,8,-8,4,67   ,17/04/2011
17,Sangli,37,0,26,3,60,-13,0,-,-,-,67   ,17/05/2011
17,Sangli,27,-5,22,0,85,14,9,43,-29,12,67   ,17/06/2011
18,Sangli,28,0,23,1,100,13,16,137,-36,21,67   ,17/07/2011
15,Sangli,29,1,22,1,98,11,1,205,-72,28,67   ,17/08/2011
17,Sangli,28,-1,21,0,90,4,TR,355,-7,43,67   ,17/09/2011
17,Sangli,32,2,19,2,50,-14,0,25,-96,46,67   ,17/11/2011
16,Sangli,30,0,15,1,70,11,0,25,-112,46.0,67   ,17/12/2011
18,Sangli,32,1,13,-1,80,19,0,-,-,-,67   ,18/01/2011
18,Sangli,32,-1,15,-1,75,19,0,0,-3,0,67   ,18/02/2011
18,Sangli,39,3,19,0,55,1,0,0,0,3,67   ,18/03/2011
18,Sangli,39,1,22,0,85,21,3,11,-5,5,67   ,18/04/2011
17,Sangli,40,3,23,0,80,7,1,25,-29,6,67   ,18/05/2011
18,Sangli,26,-6,22,0,80,-1,14,58,-16,14,67   ,18/06/2011
17,Sangli,27,-1,22,0,98,11,6,144,-35,22,67   ,18/07/2011
16,Sangli,30,2,22,1,98,11,6,211,-69,29,67   ,18/08/2011
16,Sangli,28,-1,22,2,95,10,TR,355,-11,43,67   ,18/09/2011
16,Sangli,33,2,22,2,80,5,0,23,-54,46,67   ,18/10/2011
16,Sangli,32,2,15,-2,65,1,0,25,-99,46,67   ,18/11/2011
18,Sangli,33,2,14,0,75,14,0,0,-3,0,67   ,19/01/2011
18,Sangli,33,0,15,-1,85,29,0,0,-3,0,67   ,19/02/2011
15,Sangli,39,3,20,1,75,21,0,0,0,3,67   ,19/03/2011
17,Sangli,37,1,-,,-,-,-,-,-,-,67   ,19/04/2011
17,Sangli,36,-1,25,2,75,2,0,25,-30,6,67   ,19/05/2011
18,Sangli,30,2,23,1,85,4,0,58,-21,14,67   ,19/06/2011
18,Sangli,27,-1,23,1,95,8,5,149,-33,23,67   ,19/07/2011
16,Sangli,30,2,22,1,98,11,1,212,-69,29,67   ,19/08/2011
17,Sangli,29,-1,22,2,90,5,3,358,-17,44,67   ,19/09/2011
17,Sangli,-,-,22,-,90,15,0,23,-59,46,67   ,19/10/2011
17,Sangli,33,3,15,-2,70,6,0,25,-99,46,67   ,19/11/2011
17,Sangli,31,1,15,1,70,11,0,25,112,46,67   ,19/12/2011
18,Sangli,33,2,15,1,65,4,0,0,-3,0,67   ,20/01/2011
18,Sangli,33,0,15,-1,85,30,0,0,-3,0,67   ,20/02/2011
17,Sangli,38,2,21,2,79,25,0,0,0,0,67   ,20/03/2011
18,Sangli,39,1,23,1,80,16,0,11,-6,5,67   ,20/04/2011
17,Sangli,37,0,23,0,75,2,0,25,-31,6,67   ,20/05/2011
18,Sangli,31,0,23,1,85,3,0,58,-24,14,67   ,20/06/2011
18,Sangli,28,0,23,1,85,-2,2,151,-34,23,67   ,20/07/2011
17,Sangli,31,3,23,2,90,3,0,212,-71,29,67   ,20/08/2011
16,Sangli,30,0,21,1,90,5,0,358,-25,44,67   ,20/09/2011
16,Sangli,33,3,15,-2,80,16,0,25,-100,46.0,67   ,20/11/2011
