,0,1,2,3,4,5,6,7,8,9,10,11,12
33,Hyderabad,32,2,23,3,76,2,0,34,-5,58,82   ,14/10/2011
35,Hyderabad,32,3,19,3,70,2,0,39,-55,59,82   ,14/11/2011
34,Hyderabad,30,2,15,2,70,-8,0,40,-68,59,82   ,14/12/2011
36,Hyderabad,32,4,13,-1,70,-9,0,0,-3,0,82   ,15/01/2011
36,Hyderabad,33,2,15,-2,30,-33,0,0,-11,0,82   ,15/02/2011
37,Hyderabad,36,2,19,-1,48,-7,0,0,-4,3,82   ,15/03/2011
37,Hyderabad,37,0,24,1,57,6,0,3,-23,3,82   ,15/04/2011
34,Hyderabad,42,3,27,1,45,-4,0,8,-40,3,82   ,15/05/2011
36,Hyderabad,37,3,23,-1,70,-1,1,12,-25,5,82   ,15/06/2011
37,Hyderabad,27,3,21,-1,80,-3,7,134,-42,17,82   ,15/07/2011
35,Hyderabad,33,3,24,2,80,-2,0,245,-94,28,82   ,15/08/2011
33,Hyderabad,31,1,22,1,80,-1,7,480,-25,51,82   ,15/09/2011
35,Hyderabad,-,-,23,-,80,7,0,34,-7,58,82   ,15/10/2011
33,Hyderabad,31,2,19,3,70,2,0,39,-55,59,82   ,15/11/2011
36,Hyderabad,30,2,14,1,75,-3,0,39,-68,58,82   ,15/12/2011
36,Hyderabad,31,3,14,-1,75,-4,0,0,-3,0,82   ,16/01/2011
36,Hyderabad,36,2,23,3,48,-7,0,0,-4,3,82   ,16/03/2011
36,Hyderabad,39,2,23,-1,50,-1,5,8,-18,3,82   ,16/04/2011
35,Hyderabad,42,3,26,0,55,5,0,8,-41,3,82   ,16/05/2011
34,Hyderabad,37,4,22,-2,80,9,4,16,-23,5,82   ,16/06/2011
37,Hyderabad,31,1,21,-1,75,-8,1,135,-46,17,82   ,16/07/2011
34,Hyderabad,33,3,24,2,80,-2,7,252,-91,29,82   ,16/08/2011
30,Hyderabad,33,3,24,3,95,14,11,491,-21,53,82   ,16/09/2011
32,Hyderabad,31,2,16,0,50,-18,0,39,-55,59,82   ,16/11/2011
36,Hyderabad,32,3,14,-1,65,-14,0,0,-3,0.0,82   ,17/01/2011
37,Hyderabad,32,1,19,2,90,27,0,0,-11,0.0,82   ,17/02/2011
36,Hyderabad,36,1,21,1,75,21,0,0,-5,3,82   ,17/03/2011
37,Hyderabad,37,0,24,0,57,6,0,8,-18,3,82   ,17/04/2011
36,Hyderabad,41,2,27,1,55,5,0,8,-42,3,82   ,17/05/2011
35,Hyderabad,35,1,22,-2,70,-1,3,19,-24,5,82   ,17/06/2011
37,Hyderabad,33,3,22,0,85,2,20,155,-31,19,82   ,17/07/2011
34,Hyderabad,33,3,24,2,85,3,0,252,-95,29,82   ,17/08/2011
36,Hyderabad,30,0,24,3,85,4,0,491,-27,52,82   ,17/09/2011
34,Hyderabad,31,5,15,-1,40,-28,0,40,-57,59,82   ,17/11/2011
35,Hyderabad,29,1,15,2,80,8,0,39,-68,59.0,82   ,17/12/2011
36,Hyderabad,32,3,13,-2,60,-19,0,0,-3,0,82   ,18/01/2011
37,Hyderabad,33,2,19,2,75,12,0,0,-11,0,82   ,18/02/2011
34,Hyderabad,-,-,17,-,40,3,0,-,-,-,82   ,18/03/2011
30,Hyderabad,38,1,25,1,53,2,0,0,-27,3,82   ,18/04/2011
36,Hyderabad,40,1,27,1,60,10,0,8,-43,33,82   ,18/05/2011
37,Hyderabad,34,0,22,2,75,4,5,23,-22,6,82   ,18/06/2011
36,Hyderabad,32,2,23,-1,80,-3,1,156,-36,19,82   ,18/07/2011
35,Hyderabad,32,2,24,2,80,-2,0,252,-100,29,82   ,18/08/2011
33,Hyderabad,32,2,23,2,85,4,0,491,-33,52,82   ,18/09/2011
35,Hyderabad,34,4,20,1,65,-7,0,-,-,-,82   ,18/10/2011
34,Hyderabad,31,5,14,-2,40,-28,0,39,-57,59,82   ,18/11/2011
37,Hyderabad,32,3,13,-2,50,-29,0,0,-4,0,82   ,19/01/2011
37,Hyderabad,34,3,20,3,70,7,0,0,-,0,82   ,19/02/2011
34,Hyderabad,37,2,20,0,45,-9,0,0,-5,3,82   ,19/03/2011
36,Hyderabad,39,2,25,1,55,4,0,8,-20,3,82   ,19/04/2011
36,Hyderabad,39,0,27,1,40,10,0,8,-44,3,82   ,19/05/2011
37,Hyderabad,35,1,23,-1,60,-11,0,23,-26,6,82   ,19/06/2011
34,Hyderabad,30,1,22,0,90,8,6,258,-99,29,82   ,19/08/2011
35,Hyderabad,33,3,23,2,75,-6,2,493,-38,53,82   ,19/09/2011
35,Hyderabad,32,6,14,-2,53,-15,0,39,-57,59,82   ,19/11/2011
36,Hyderabad,30,2,15,2,85,13,0,39,-69,58,82   ,19/12/2011
37,Hyderabad,34,5,15,0,75,-4,0,0,-4,0,82   ,20/01/2011
37,Hyderabad,34,3,20,3,90,29,0,0,-,0,82   ,20/02/2011
36,Hyderabad,39,4,20,0,44,-10,0,0,-6,3,82   ,20/03/2011
37,Hyderabad,39,2,23,-1,55,4,0,8,-21,3,82   ,20/04/2011
36,Hyderabad,42,3,26,0,50,0,0,8,-45,3,82   ,20/05/2011
37,Hyderabad,36,3,24,0,60,-14,0,46,-7,35,82   ,20/06/2011
37,Hyderabad,33,4,23,1,98,14,0,156,-48,19,82   ,20/07/2011
36,Hyderabad,32,3,23,1,85,3,14,272,-89,31,82   ,20/08/2011
34,Hyderabad,31,1,23,2,80,-1,0,493,-44,53,82   ,20/09/2011
35,Hyderabad,32,6,15,-1,55,-13,0,39,-58,59.0,82   ,20/11/2011
36,Hyderabad,30,2,14,1,55,-17,0,39,-69,58,82   ,20/12/2011
36,Hyderabad,34,5,14,-1,50,-27,0,0,-4,0,82   ,21/01/2011
36,Hyderabad,33,1,20,3,95,34,20,20,-,-,82   ,21/02/2011
33,Hyderabad,38,3,20,0,48,-6,0,0,-7,3,82   ,21/03/2011
37,Hyderabad,34,-3,24,0,60,9,0,8,-22,3,82   ,21/04/2011
36,Hyderabad,41,2,26,0,37,-15,0,8,-47,3,82   ,21/05/2011
37,Hyderabad,36,3,28,-1,65,9,1,24,-33,6,82   ,21/06/2011
37,Hyderabad,32,3,22,0,80,-4,2,158,-52,19,82   ,21/07/2011
35,Hyderabad,31,2,23,1,95,13,51,323,-42,36,82   ,21/08/2011
34,Hyderabad,32,2,-,,-,-,-,-,-,-,82   ,21/09/2011
36,Hyderabad,32,6,15,-1,60,-8,0,39,-59,58,82   ,21/11/2011
37,Hyderabad,32,3,13,-2,53,24,0,0,-5,0,82   ,22/01/2011
37,Hyderabad,31,-1,19,2,70,9,0,0,7,2.02,82   ,22/02/2011
34,Hyderabad,38,3,20,-1,48,5,0,-,-,-,82   ,22/03/2011
36,Hyderabad,37,0,22,-2,60,9,TR,8,-23,3,82   ,22/04/2011
35,Hyderabad,41,-3,27,1,52,0,0,8,-48,3,82   ,22/05/2011
37,Hyderabad,35,2,-,,-,-,-,-,-,-,82   ,22/06/2011
37,Hyderabad,31,2,23,1,80,-4,0,158,-59,19,82   ,22/07/2011
36,Hyderabad,30,1,23,1,98,16,74,397,27,43,82   ,22/08/2011
35,Hyderabad,33,3,22,1,75,-6,0,493,-56,-,82   ,22/09/2011
33,Hyderabad,32,4,14,-1,57,-11,0,40,-60,59,82   ,22/11/2011
33,Hyderabad,30,2,13,0,65,8,0,39,-69,58,82   ,22/12/2011
37,Hyderabad,31,-1,20,3,80,19,0,0,7,0,82   ,23/02/2011
37,Hyderabad,37,2,23,2,55,2,0,0,-8,3,82   ,23/03/2011
37,Hyderabad,32,-5,21,-3,75,24,0,8,-24,3,82   ,23/04/2011
