,0,1,2,3,4,5,6,7,8,9,10,11,12
25,Akola,35,0,24,-1,75,2,0,139,139,17,83   ,29/06/2011
25,Akola,33,2,24,0,85,2,0,347,347,38,83   ,29/07/2011
23,Akola,-,-,22,-,95,13,15,470,-94,52,83   ,29/08/2011
24,Akola,35,3,21,-1,75,-1,0,665,-48,71,83   ,29/09/2011
24,Akola,35,2,17,-1,57,-5,0,1,-44,71,83   ,29/10/2011
24,Akola,35,5,19,5,70,12,0,1,-63,71,83   ,29/11/2011
24,Akola,31,1,9,-4,70,11,0,2,-73,71,83   ,29/12/2011
25,Akola,33,2,14,0,55,2,0,0,-1,0,83   ,30/01/2011
25,Akola,41,2,19,-2,17,-15,0,5,-5,0,83   ,30/03/2011
25,Akola,43,2,26,0,27,5,0,29,29,3,83   ,30/04/2011
22,Akola,44,3,30,3,50,-13,0,36,10,3,83   ,30/05/2011
25,Akola,36,2,24,-1,70,-5,0,139,139,17,83   ,30/06/2011
25,Akola,33,3,24,1,86,2,3,350,350,38,83   ,30/07/2011
24,Akola,32,1,23,0,90,8,0,471,-101,52,83   ,30/08/2011
24,Akola,36,4,21,-1,75,-1,0,665,-51,71,83   ,30/09/2011
24,Akola,35,2,15,-3,65,3,0,1,-44,-,83   ,30/10/2011
24,Akola,34,4,18,4,65,7,0,1,-64,71,83   ,30/11/2011
22,Akola,31,1,10,-3,65,6,0,2,-75,71,83   ,30/12/2011
25,Akola,32,1,13,-1,65,14,0,0,-10,0,83   ,31/01/2011
25,Akola,40,1,19,-2,25,-7,0,1,1,TR,83   ,31/03/2011
24,Akola,45,5,29,2,50,-5,0,36,36,3,83   ,31/05/2011
24,Akola,32,2,23,0,90,7,1,351,-19,38,83   ,31/07/2011
24,Akola,30,-1,23,0,95,13,3,-,-,-,83   ,31/08/2011
24,Akola,34,1,16,-2,55,-7,0,2,-,72,83   ,31/10/2011
22,Akola,32,2,15,2,70,11,0,2,-75,71,83   ,31/12/2011
23,Akola,33,3,20,7,85,33,0,0,-1,0,83   ,01/01/2012
24,Akola,30,-1,18,4,80,29,0,11,0,1,83   ,01/02/2012
25,Akola,35,0,15,-2,37,-4,0,0,0,1,83   ,01/03/2012
25,Akola,41,1,23,0,45,11,0,0,-11,1,83   ,01/04/2012
23,Akola,42,0,26,-1,27,-8,0,1,-15,1,83   ,01/05/2012
24,Akola,43,2,30,2,53,1,0,0,-3,1,83   ,01/06/2012
24,Akola,39,5,25,0,80,5,2,150,-4,16,83   ,01/07/2012
24,Akola,23,-3,22,-2,85,2,21,415,3,114,83   ,01/08/2012
25,Akola,32,2,25,1,-,-,12,-,-,-,83   ,01/09/2012
24,Akola,34,1,25,2,74,0,0,743,-,77.0,83   ,01/10/2012
25,Akola,32,-1,18,-1,50,-12,0,45,-,81.0,83   ,01/11/2012
24,Akola,33,3,14,-1,59,-3,0,45,-,81,83   ,01/12/2012
24,Akola,31,1,18,5,50,-2,0,0,-1,0,83   ,02/01/2012
24,Akola,29,-2,14,0,65,14,0,11,0,1,83   ,02/02/2012
25,Akola,35,0,16,-3,45,7,0,0,0,1,83   ,02/03/2012
23,Akola,41,1,25,2,45,11,0,0,-11,0.0,83   ,02/04/2012
